,cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,hadevelopt,housing_psa,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,parks_nm,transit_district,station_name
873,480364755,2015-08-06T00:00:00.000,14:30:00,18,2015-08-06T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0.0,,NA,989711.0,218854.0,,WHITE,M,40.767386613,-73.980286684,"{'latitude': '40.767386613', 'longitude': '-73.980286684'}",PATROL BORO MAN SOUTH,25-44,WHITE,M,,19.0,4.0,19.0,13.0,2015-08-06T00:00:00.000,15:15:00,,,
874,236404270,2013-10-13T00:00:00.000,18:10:00,47,2013-10-13T00:00:00.000,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,PARK/PLAYGROUND,N.Y. POLICE DEPT,0.0,,NA,1026387.0,262634.0,,,,40.887451313,-73.847607787,"{'latitude': '40.887451313', 'longitude': '-73.847607787'}",PATROL BORO BRONX,<18,BLACK,F,11275.0,29.0,5.0,2.0,30.0,,,NA,,
875,674531283,2012-01-03T00:00:00.000,08:20:00,75,2012-01-06T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,NA,1013233.0,180822.0,45-64,BLACK,M,40.662952114,-73.895533653,"{'latitude': '40.662952114', 'longitude': '-73.895533653'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,17214.0,45.0,2.0,25.0,47.0,2012-01-03T00:00:00.000,08:45:00,NA,,
876,204292530,2011-03-03T00:00:00.000,17:30:00,44,2011-03-04T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1007643.0,240889.0,,,,40.827837413,-73.915473605,"{'latitude': '40.827837413', 'longitude': '-73.915473605'}",PATROL BORO BRONX,25-44,BLACK,F,10934.0,50.0,5.0,42.0,27.0,2011-03-04T00:00:00.000,06:00:00,NA,,
877,162500815,2014-05-02T00:00:00.000,11:25:00,32,2014-05-02T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,NA,1000817.0,240595.0,,,,40.827045908,-73.940139269,"{'latitude': '40.827045908', 'longitude': '-73.940139269'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13097.0,18.0,4.0,36.0,19.0,,,,,
878,651131910,2015-04-16T00:00:00.000,21:00:00,6,2015-04-19T00:00:00.000,341,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,NA,983916.0,206635.0,,UNKNOWN,U,40.733850217,-74.001206615,"{'latitude': '40.733850217', 'longitude': '-74.001206615'}",PATROL BORO MAN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,M,12077.0,57.0,4.0,10.0,3.0,2015-04-16T00:00:00.000,22:00:00,,,
879,971420135,2016-08-11T00:00:00.000,20:00:00,34,2016-08-12T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1003438.0,251058.0,,,,40.855758481,-73.930638777,"{'latitude': '40.855758481', 'longitude': '-73.930638777'}",PATROL BORO MAN NORTH,45-64,BLACK,F,13098.0,47.0,4.0,39.0,22.0,2016-08-12T00:00:00.000,09:00:00,,,
880,272613378,2016-12-28T00:00:00.000,14:00:00,43,2016-12-28T00:00:00.000,341,PETIT LARCENY,307.0,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0.0,,NA,1023876.0,240229.0,18-24,BLACK,M,40.825967994,-73.856821554,"{'latitude': '40.825967994', 'longitude': '-73.856821554'}",PATROL BORO BRONX,UNKNOWN,UNKNOWN,D,11611.0,58.0,5.0,31.0,26.0,2016-12-28T00:00:00.000,14:30:00,,,
881,219564107,2012-12-21T00:00:00.000,18:55:00,79,2012-12-22T00:00:00.000,340,FRAUDS,707.0,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,0.0,,NA,999507.0,190206.0,,,,40.688743368,-73.944987081,"{'latitude': '40.688743368', 'longitude': '-73.944987081'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17618.0,69.0,2.0,49.0,51.0,,,NA,,
882,351021387,2017-08-23T00:00:00.000,12:40:00,109,2017-08-23T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0.0,,NA,1030101.0,224098.0,25-44,BLACK,F,40.781662782,-73.834439086,"{'latitude': '40.781662782', 'longitude': '-73.834439086'}",PATROL BORO QUEENS NORTH,UNKNOWN,UNKNOWN,D,14191.0,22.0,3.0,20.0,67.0,2017-08-23T00:00:00.000,12:44:00,,,
883,104037611,2015-10-04T00:00:00.000,14:00:00,45,2015-10-04T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,1025923.0,244507.0,25-44,WHITE HISPANIC,U,40.837700439,-73.849398607,"{'latitude': '40.837700439', 'longitude': '-73.849398607'}",PATROL BORO BRONX,25-44,WHITE,M,11271.0,43.0,5.0,31.0,28.0,2015-10-04T00:00:00.000,14:00:00,,,
884,966337917,2016-06-19T00:00:00.000,06:00:00,67,2016-06-27T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,BROOKLYN,REAR OF,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0.0,,NA,998545.0,177640.0,,,,40.654254118,-73.94848255,"{'latitude': '40.654254118', 'longitude': '-73.94848255'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,F,13510.0,61.0,2.0,11.0,40.0,2016-06-21T00:00:00.000,07:00:00,,,
885,692510998,2013-08-15T00:00:00.000,01:00:00,122,2013-08-15T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,940531.0,140390.0,,,,40.551914214,-74.157322581,"{'latitude': '40.551914214', 'longitude': '-74.157322581'}",PATROL BORO STATEN ISLAND,65+,WHITE,M,10695.0,15.0,1.0,9.0,76.0,2013-08-15T00:00:00.000,03:30:00,NA,,
886,689131707,2014-05-15T00:00:00.000,20:28:00,44,2014-05-16T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1007976.0,242140.0,,BLACK,U,40.831270161,-73.914265926,"{'latitude': '40.831270161', 'longitude': '-73.914265926'}",PATROL BORO BRONX,25-44,BLACK,F,10934.0,50.0,5.0,42.0,27.0,,,,,
887,780370983,2017-06-03T00:00:00.000,18:15:00,1,2017-06-11T00:00:00.000,341,PETIT LARCENY,343.0,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,MANHATTAN,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0.0,,NA,980772.0,194845.0,25-44,WHITE HISPANIC,M,40.701488814,-74.012544968,"{'latitude': '40.701488814', 'longitude': '-74.012544968'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,D,11725.0,56.0,4.0,32.0,1.0,2017-06-03T00:00:00.000,18:20:00,,,
888,328082023,2014-01-27T00:00:00.000,09:00:00,84,2014-09-13T00:00:00.000,340,FRAUDS,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,985499.0,191493.0,,,,40.692288947,-73.995497506,"{'latitude': '40.692288947', 'longitude': '-73.995497506'}",PATROL BORO BKLYN NORTH,65+,WHITE,F,16865.0,68.0,2.0,38.0,54.0,2014-02-12T00:00:00.000,09:00:00,,,
889,279006312,2013-04-05T00:00:00.000,13:36:00,120,2013-04-05T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0.0,,NA,946136.0,171053.0,,,,40.636103751,-74.137326221,"{'latitude': '40.636103751', 'longitude': '-74.137326221'}",PATROL BORO STATEN ISLAND,,UNKNOWN,F,10370.0,4.0,1.0,13.0,75.0,2013-04-05T00:00:00.000,13:45:00,NA,,
890,150343844,2016-12-23T00:00:00.000,09:00:00,14,2017-04-10T00:00:00.000,340,FRAUDS,703.0,"CHECK,BAD",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,NA,987111.0,212422.0,,,,40.749733638,-73.989675685,"{'latitude': '40.749733638', 'longitude': '-73.989675685'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,D,11722.0,11.0,4.0,10.0,8.0,2016-12-29T00:00:00.000,13:00:00,,,
891,864209552,2015-05-25T00:00:00.000,14:20:00,114,2015-05-25T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,NA,1009044.0,222000.0,<18,BLACK,F,40.775988479,-73.91048101,"{'latitude': '40.775988479', 'longitude': '-73.91048101'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,16862.0,39.0,3.0,4.0,72.0,2015-05-25T00:00:00.000,16:24:00,,,
892,908218982,2013-03-29T00:00:00.000,10:00:00,9,2013-03-30T00:00:00.000,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0.0,,NA,987107.0,205887.0,,,,40.731796686,-73.989692896,"{'latitude': '40.731796686', 'longitude': '-73.989692896'}",PATROL BORO MAN SOUTH,18-24,BLACK,F,11724.0,70.0,4.0,50.0,5.0,,,NA,,
893,879672544,2015-02-11T00:00:00.000,19:00:00,105,2015-02-25T00:00:00.000,109,GRAND LARCENY,405.0,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1057581.0,186174.0,,,,40.677385867,-73.735625936,"{'latitude': '40.677385867', 'longitude': '-73.735625936'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,M,24018.0,63.0,3.0,47.0,63.0,2015-02-25T00:00:00.000,13:52:00,,,
894,152660148,2017-02-01T00:00:00.000,14:30:00,67,2017-02-01T00:00:00.000,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,NA,1006234.0,177029.0,18-24,BLACK,M,40.652561307,-73.920773552,"{'latitude': '40.652561307', 'longitude': '-73.920773552'}",PATROL BORO BKLYN SOUTH,<18,BLACK,M,13827.0,61.0,2.0,17.0,40.0,2017-02-01T00:00:00.000,14:40:00,,,
895,809587878,2016-08-31T00:00:00.000,14:00:00,1,2016-08-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,NA,981309.0,197980.0,,,,40.710093847,-74.01060963,"{'latitude': '40.710093847', 'longitude': '-74.01060963'}",PATROL BORO MAN SOUTH,UNKNOWN,UNKNOWN,D,11727.0,56.0,4.0,32.0,1.0,2016-08-31T00:00:00.000,14:59:00,,,
896,428405529,2016-03-16T00:00:00.000,10:35:00,42,2016-03-18T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0.0,,NA,1011824.0,240885.0,UNKNOWN,UNKNOWN,U,40.827814371,-73.900366084,"{'latitude': '40.827814371', 'longitude': '-73.900366084'}",PATROL BORO BRONX,45-64,WHITE,F,10934.0,34.0,5.0,43.0,25.0,2016-03-16T00:00:00.000,11:00:00,,,
897,268560630,2015-07-14T00:00:00.000,20:40:00,108,2015-07-15T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1005963.0,205974.0,,,,40.732009292,-73.921656914,"{'latitude': '40.732009292', 'longitude': '-73.921656914'}",PATROL BORO QUEENS NORTH,25-44,WHITE HISPANIC,F,14788.0,53.0,3.0,34.0,66.0,2015-07-14T00:00:00.000,21:10:00,,,
898,655305744,2012-08-21T00:00:00.000,00:00:00,45,2012-12-17T00:00:00.000,109,GRAND LARCENY,403.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1032493.0,257233.0,,,,40.872596004,-73.825563635,"{'latitude': '40.872596004', 'longitude': '-73.825563635'}",PATROL BORO BRONX,45-64,BLACK,F,12344.0,43.0,5.0,2.0,28.0,2012-11-21T00:00:00.000,23:59:00,NA,,
899,517125131,2012-05-09T00:00:00.000,01:26:00,61,2012-05-09T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,SHEEPSHEAD BAY,276,1001019.0,156467.0,,,,40.596134338,-73.939618902,"{'latitude': '40.596134338', 'longitude': '-73.939618902'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,13512.0,32.0,2.0,8.0,36.0,2012-05-09T00:00:00.000,01:30:00,NA,,
900,681575219,2015-04-16T00:00:00.000,17:00:00,78,2015-04-16T00:00:00.000,106,FELONY ASSAULT,106.0,ASSAULT POLICE/PEACE OFFICER,ATTEMPTED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,NA,990819.0,187934.0,25-44,BLACK,M,40.682517958,-73.976316867,"{'latitude': '40.682517958', 'longitude': '-73.976316867'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,17619.0,14.0,2.0,48.0,50.0,2015-04-16T00:00:00.000,17:16:00,,,
901,244657410,2013-02-11T00:00:00.000,17:10:00,104,2013-02-11T00:00:00.000,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0.0,,NA,1009429.0,194240.0,,,,40.699793096,-73.909194838,"{'latitude': '40.699793096', 'longitude': '-73.909194838'}",PATROL BORO QUEENS NORTH,45-64,WHITE,F,15310.0,54.0,3.0,30.0,62.0,2013-02-11T00:00:00.000,17:13:00,NA,,
902,266128694,2012-07-06T00:00:00.000,22:10:00,101,2012-07-06T00:00:00.000,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1050364.0,156970.0,,,,40.597284244,-73.761930927,"{'latitude': '40.597284244', 'longitude': '-73.761930927'}",PATROL BORO QUEENS SOUTH,25-44,WHITE HISPANIC,F,20529.0,51.0,3.0,47.0,59.0,2012-07-06T00:00:00.000,22:15:00,NA,,
903,928348897,2014-09-01T00:00:00.000,12:00:00,110,2014-09-08T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1020294.0,209058.0,,ASIAN / PACIFIC ISLANDER,M,40.740427315,-73.869931544,"{'latitude': '40.740427315', 'longitude': '-73.869931544'}",PATROL BORO QUEENS NORTH,45-64,ASIAN / PACIFIC ISLANDER,F,14784.0,66.0,3.0,5.0,68.0,2014-09-08T00:00:00.000,13:55:00,,,
904,620382649,2013-01-04T00:00:00.000,11:00:00,113,2013-01-05T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,REAR OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1047544.0,183558.0,,,,40.670283012,-73.771836071,"{'latitude': '40.670283012', 'longitude': '-73.771836071'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,F,24669.0,41.0,3.0,47.0,71.0,2013-01-05T00:00:00.000,06:30:00,NA,,
905,883810049,2012-09-04T00:00:00.000,21:00:00,68,2012-09-05T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,975170.0,163675.0,,,,40.615930038,-74.03270679,"{'latitude': '40.615930038', 'longitude': '-74.03270679'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,F,17216.0,10.0,2.0,44.0,41.0,2012-09-05T00:00:00.000,01:00:00,NA,,
906,698691345,2016-08-22T00:00:00.000,17:30:00,45,2016-08-22T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1027481.0,245065.0,18-24,BLACK HISPANIC,M,40.839224497,-73.843764535,"{'latitude': '40.839224497', 'longitude': '-73.843764535'}",PATROL BORO BRONX,<18,BLACK,M,11270.0,43.0,5.0,12.0,28.0,2016-08-22T00:00:00.000,17:45:00,,,
907,848616500,2016-08-21T00:00:00.000,03:40:00,102,2016-08-21T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1036071.0,192790.0,18-24,BLACK,M,40.695697285,-73.813123378,"{'latitude': '40.695697285', 'longitude': '-73.813123378'}",PATROL BORO QUEENS SOUTH,25-44,BLACK,M,24015.0,46.0,3.0,46.0,60.0,2016-08-21T00:00:00.000,03:45:00,,,
908,807665429,2013-04-23T00:00:00.000,10:00:00,46,2013-04-25T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1008471.0,251020.0,,,,40.85564181,-73.912445139,"{'latitude': '40.85564181', 'longitude': '-73.912445139'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10931.0,6.0,5.0,29.0,29.0,2013-04-23T00:00:00.000,10:30:00,NA,,
909,148191942,2014-07-13T00:00:00.000,23:44:00,34,2014-07-14T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0.0,,NA,1003485.0,255587.0,,BLACK,M,40.868189116,-73.93045588,"{'latitude': '40.868189116', 'longitude': '-73.93045588'}",PATROL BORO MAN NORTH,25-44,BLACK,M,13092.0,47.0,4.0,39.0,22.0,,,,,
910,210369493,2013-05-05T00:00:00.000,08:50:00,46,2013-05-05T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,,36430,1013072.0,251276.0,,,,40.856330633,-73.895811931,"{'latitude': '40.856330633', 'longitude': '-73.895811931'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10936.0,6.0,5.0,22.0,29.0,2013-05-05T00:00:00.000,17:15:00,NA,,
911,593366187,2012-01-23T00:00:00.000,17:30:00,105,2012-01-23T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0.0,,NA,1060487.0,209504.0,,,,40.741396331,-73.72488503,"{'latitude': '40.741396331', 'longitude': '-73.72488503'}",PATROL BORO QUEENS SOUTH,<18,BLACK,F,24335.0,63.0,3.0,16.0,63.0,,,NA,,
912,768421065,2015-04-16T00:00:00.000,19:00:00,73,2015-04-16T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,BROWNSVILLE,339,1009850.0,181614.0,,,,40.665136405,-73.907724493,"{'latitude': '40.665136405', 'longitude': '-73.907724493'}",PATROL BORO BKLYN NORTH,18-24,WHITE HISPANIC,F,17614.0,55.0,2.0,17.0,46.0,2015-04-16T00:00:00.000,19:15:00,,,
913,938279722,2016-02-27T00:00:00.000,07:40:00,79,2016-02-27T00:00:00.000,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,NA,997366.0,192877.0,,,,40.696078078,-73.952701992,"{'latitude': '40.696078078', 'longitude': '-73.952701992'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,M,17213.0,69.0,2.0,38.0,51.0,2016-02-27T00:00:00.000,07:55:00,,,
914,282055434,2015-07-04T00:00:00.000,23:30:00,44,2015-07-05T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1006130.0,242072.0,,WHITE HISPANIC,M,40.831088287,-73.920936792,"{'latitude': '40.831088287', 'longitude': '-73.920936792'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10930.0,50.0,5.0,42.0,27.0,2015-07-05T00:00:00.000,00:00:00,,,
915,326383728,2014-03-15T00:00:00.000,00:25:00,1,2014-03-15T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,NA,982777.0,204727.0,,,,40.728613108,-74.005316033,"{'latitude': '40.728613108', 'longitude': '-74.005316033'}",PATROL BORO MAN SOUTH,,UNKNOWN,E,12077.0,57.0,4.0,10.0,3.0,2014-03-15T00:00:00.000,00:28:00,,,
916,793603228,2017-12-15T00:00:00.000,20:00:00,61,2017-12-16T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,997993.0,161588.0,25-44,BLACK,F,40.61019565,-73.950504632,"{'latitude': '40.61019565', 'longitude': '-73.950504632'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,F,13512.0,32.0,2.0,15.0,36.0,2017-12-15T00:00:00.000,21:30:00,,,
917,388707372,2013-11-27T00:00:00.000,16:30:00,14,2013-11-27T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0.0,,NA,988833.0,210437.0,,BLACK,M,40.744284586,-73.983462089,"{'latitude': '40.744284586', 'longitude': '-73.983462089'}",PATROL BORO MAN SOUTH,,WHITE,F,12078.0,11.0,4.0,50.0,8.0,2013-11-27T00:00:00.000,17:57:00,NA,,
918,964460147,2013-02-21T00:00:00.000,21:50:00,60,2013-02-21T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,MARLBORO,252,988594.0,154998.0,,,,40.592117026,-73.984360319,"{'latitude': '40.592117026', 'longitude': '-73.984360319'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,D,18183.0,21.0,2.0,45.0,35.0,2013-02-21T00:00:00.000,22:00:00,NA,,
919,947678087,2011-02-12T00:00:00.000,19:55:00,88,2011-02-12T00:00:00.000,105,ROBBERY,399.0,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,SMALL MERCHANT,N.Y. POLICE DEPT,0.0,,NA,990949.0,190084.0,,BLACK,M,40.68841912,-73.975846014,"{'latitude': '40.68841912', 'longitude': '-73.975846014'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,17619.0,68.0,2.0,48.0,55.0,2011-02-12T00:00:00.000,20:05:00,NA,,
920,693606667,2016-03-11T00:00:00.000,10:50:00,106,2016-03-11T00:00:00.000,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,1031525.0,186760.0,25-44,BLACK HISPANIC,M,40.679171797,-73.829559534,"{'latitude': '40.679171797', 'longitude': '-73.829559534'}",PATROL BORO QUEENS SOUTH,25-44,WHITE HISPANIC,F,24016.0,62.0,3.0,46.0,64.0,2016-03-11T00:00:00.000,11:00:00,,,
